uuid,planting_status
574258be-f38b-4c7d-bfe7-d5082e09ecdd,in-progress
5bad051b-cfef-460d-b801-92853c1287d9,in-progress
5d27a574-b4f3-4643-b2f3-8ccf94a97745,in-progress
7dda5818-b1b0-4939-a00b-75cfa3ad6004,in-progress
9799cca9-fca5-42d0-b628-b8c64835e02c,in-progress
c7e7304e-55bd-4828-97aa-aae58cff0198,in-progress
31154589-4b12-4fef-b281-12a1a91bd16d,in-progress
e255c155-4879-4701-b289-3216f832868d,in-progress
9beaa732-d516-4eeb-b550-69764dc76866,replacement-planting
3f7fccb2-19f6-4d8e-bd92-b289161798b8,in-progress
adcf6106-0307-4697-8535-c3a3e27b80a8,not-started
d10ddd40-52c9-44c8-a64e-c2cdbe837d45,not-started
792839f3-e400-4939-b0de-9e440df6752d,not-started
b226f45f-d2bf-444f-a965-e94c04ad9ad4,not-started
a335a157-75e3-4fe3-af29-775217b9a2bc,not-started
b99551c9-9f75-482c-9e76-9467784fda3f,in-progress
74ae79a5-35d5-4b3f-b238-527eea61bc79,replacement-planting
e65e08e7-7f84-41fc-9f87-e102c3a8325c,not-started
99efc21b-1c80-4ec2-a3a9-eb04657051c2,in-progress
e6cd9ff7-a9e5-45df-aed4-7a8b32dbe387,in-progress
b34ba940-8515-42d1-aa54-c075ef53f3b2,in-progress
cc974eea-b109-4ba6-8b54-d4e8b0177bcc,in-progress
b3756df2-0536-4a3a-bd5c-04534052e2d0,in-progress
e8028107-c534-42bd-bd1f-938311536572,in-progress
d04bfae5-50d4-425a-bcbc-030a209edd3f,no-restoration-expected
41e32b59-d8f6-4682-90a0-23b752e0d586,no-restoration-expected
3491528e-4ccf-46d7-81a9-6c8498c00d21,no-restoration-expected
4d3fedca-e903-4615-b287-aec45a801cb8,no-restoration-expected
5ac12b51-3e8d-4ac4-85d2-245e7ee2d3d2,no-restoration-expected
ead33a48-196c-4654-8ebe-f15cdd1063b7,not-started
4a76783e-7534-4a05-8bbd-6c7435421b3c,in-progress
dcbd9f34-222f-42a5-b932-0709d6f4aecb,in-progress
43736200-598a-41e8-8681-df9a980656ec,in-progress
9a577624-4627-4ab4-90bc-daadbe372623,in-progress
3d75bb00-923f-4435-9123-947ade4d1101,replacement-planting
1abd39b9-03a7-46be-84a8-aed4466a2c0d,replacement-planting
16e81522-69a8-41a7-91ff-eabe185e230d,not-started
50acb081-ea4d-4718-95ed-36af25af41e6,in-progress
e6166ff2-71b2-425d-93d9-434b049670a1,in-progress
2da705de-c64c-47f9-aef9-436baa0060f7,in-progress
c248e9a5-bc44-4266-aad0-1155cd807a8c,in-progress
29430d6d-5f7b-44ee-9426-a017769568c3,in-progress
07a9c025-8e9f-4b4c-9e12-3c8b455c9c21,completed
508db99f-097e-4911-8786-51d0a9ce7f31,completed
44fa81a2-2e26-4c98-a02d-67300d458fba,completed
ef1186a2-7a47-460c-8f0c-a444c4651e36,not-started
2c321088-8590-41e9-a2f4-0b09ceda06f6,in-progress
d77bf610-4ba7-4ddd-ab24-ea355249a58e,not-started
f4379bc1-711c-441a-9241-13dfb1e77921,in-progress
f25175ac-3dd9-4a1e-a013-1300724a983f,in-progress
21e08d80-a13f-4d4a-9c18-18e8cee8395a,not-started
d08f9382-bcb8-4a72-b24e-80d8d3d2c60a,in-progress
5c5e260c-d869-4ea9-89cf-9df99923f921,in-progress
ca277861-7191-40fd-ae35-da0fdd985f98,in-progress
9e0dbfc5-3332-422b-849c-e63b6b3913b9,in-progress
5c28dc6f-ae7e-44bc-aa0e-7788282cd16e,in-progress
f0794eff-15d6-4db1-9bb6-dedef74981f9,not-started
042af55c-ce5e-42c4-9c1d-d882f201c3bf,in-progress
2fe23bab-5b7d-46c0-b7d7-c388abd268e5,in-progress
03ba410d-28cd-4b55-a0e6-1a3c2576b020,in-progress
a7a4a2aa-71a4-4d0b-8381-9b1c8da5257c,not-started
232060fc-4d90-43e9-9981-88d8dc503722,in-progress
aa0efb37-0c19-465f-8cae-99e9f35ef7ed,in-progress
66e6104a-35bd-458a-8190-5f9f84ea74fb,in-progress
e9e53d38-18a9-4231-91d3-b51e5e36a0ab,in-progress
8c737495-eda1-44be-aea0-1f4190fe7183,in-progress
b6fe52b5-9b1e-40ae-a727-bbdf76797a45,replacement-planting
6b0ab585-d308-4040-a16c-e46b9d5352b6,replacement-planting
6148f0bc-730b-4784-a6f7-e5bc95083f33,in-progress
a86fd305-60b5-4755-9b2e-70c4db9cb230,in-progress
a942fea5-c917-4155-a071-b0f353a75581,in-progress
72f14f2c-bb4d-4bd2-a1d2-b6ca2e8c5d8b,in-progress
43db1fb4-a5d5-454f-8d79-ea598a862992,in-progress
f1abe9ac-8aaf-432f-88b6-8a5e0f9ca9e6,in-progress
2822acd0-5d46-4677-bcce-a155f8656f9b,in-progress
c8ad6930-bc7d-41cf-ac90-cf47ab07946c,in-progress
95ba21fe-291c-4d5b-a6c3-fdf1f7b14763,in-progress
eafd0c1e-d4c0-4d3f-bd81-51e1d4ca9baf,in-progress
20fbc48e-73c8-4aac-bbb0-e6547a76b97e,in-progress
3b768a67-5485-4743-986b-875db6ad499f,replacement-planting
112a5078-be0e-4154-b428-296083930fcd,in-progress
3c68b133-6894-450c-bf5b-3360c6c3335b,in-progress
5c05874d-4a28-4753-9f6c-eac85b9c0e8d,in-progress
e23e472e-5de5-4b1a-a049-52dfe391381e,replacement-planting
52d0e92c-8ebc-426f-bbab-733d2d5348bf,replacement-planting
2b6787f8-6013-4e9a-9869-bba8339831a3,in-progress
6d0196e1-3c9e-4de2-9291-4353481b85b1,in-progress
7c013e0a-2ec0-49d7-8923-d454746d1629,in-progress
763a1149-2d92-438d-b8dd-e68ff6347735,in-progress
1e13e604-01ea-4720-b803-3468d3625907,in-progress
d9af74df-51df-4660-91d0-fb824d52a9f1,replacement-planting
71688e93-4646-4b41-b200-1cab3c934dbe,in-progress
1fc90122-62c9-4832-b74c-e18ac94980a5,in-progress
db96399c-af66-4373-b3de-f2e3c6f04655,in-progress
1403e986-bbfb-4125-8e7b-334b7798af4d,in-progress
ae0ac565-c79e-4fd3-bb0d-02af91a962bc,in-progress
6897e674-7e9d-459f-8917-c2532105957f,replacement-planting
0602f84d-47f2-4b8c-9121-a96988869788,completed
9aa3474c-ddbf-495f-b26d-ab406fedbeeb,in-progress
f5805ba6-3de4-4068-9704-896199cf52fa,in-progress
d676f696-2293-4718-8c08-61b76865b5d0,in-progress
5ffdbb24-2d6f-416f-a4a0-d922377b1f93,in-progress
3b630363-0fbf-4160-b878-03d0d5d3dfc1,in-progress
9947e7f1-3753-49e6-9900-91ebf2a7ce26,in-progress
293a47fe-9d8c-4bc8-b52e-8ba69a8c7456,in-progress
e322dcce-aec0-4545-93ec-69e2321adc1a,in-progress
76d56b78-d24a-4a54-86e3-656a3a3497e9,in-progress
2cf9a589-4682-4845-8c29-20fbf65fc3a8,not-started
5d0ccf92-f457-417c-a1cc-14405fbab62f,in-progress
456e3140-d113-4a82-a1a1-cc82ed429825,in-progress
8af10a40-1fcb-42fe-b162-252e6d8e92a1,in-progress
7e51c43c-da2a-43d8-bb2b-433f41b1ffce,in-progress
42de1ca4-4382-40ef-9cd6-0142d578de11,in-progress
ee2ac45b-763c-456f-ba68-ec1163bed882,in-progress
6869ffd8-3685-4282-ae13-44f8d0ab6486,in-progress
14804d2f-e580-45a9-bd4a-1c8c8ba5bfa1,in-progress
beb02f3c-ee4f-47a4-b399-a6e2f00bbead,in-progress
3254b282-7718-417f-9a25-1a1471baa472,in-progress
ef087013-8609-41fd-a161-5bd8dac01e78,in-progress
9b8f94a4-104b-42cc-be13-5c074e028f66,in-progress
ade1a2ff-b46b-41a1-86b8-1d03bb643bf7,in-progress
2fc104e7-51a8-4a74-84a6-8f6305ae1e40,in-progress
bfcab595-2445-4af3-9172-a3985b211e41,not-started
e4f31b53-d43f-49b9-b10a-abdc58c76c3a,in-progress
f7f79d94-1200-4b5e-8aec-e740195d4206,in-progress
647581b1-7192-4cd0-a74a-05a1aea7023c,in-progress
89ef791a-85bb-4428-a4f4-463872340e21,completed
b6f86ad3-7727-41db-bfaa-53956f5305be,completed
ddcbe6eb-6bdc-4264-9ea3-29d0ad833e79,completed
245b8527-8a00-4cb0-9477-d9b53e1e5938,not-started
843c8a07-465e-4744-959f-115cfb1f8445,in-progress
3e869356-b661-469a-b735-304efc026091,not-started
365e1335-8fcc-46ad-baee-15f836d30395,in-progress
12e08e3c-9063-4054-ac96-c5d3f2d64288,in-progress
63b120d3-892e-45d8-bdfb-bca73cba0c0f,in-progress
72735c4a-0859-463e-825d-4a7a68e927ba,in-progress
d4ac31bc-170a-410b-8486-d9f737427cb3,replacement-planting
1a876453-b5de-410c-a34b-a2d14950ecae,completed
4ee7047c-3d5d-4ab0-8742-e999cedd131e,in-progress
2563c2e1-affc-4347-a369-d8fc6d20c916,in-progress
aa1b10ae-99f8-48bd-b2a4-f39102fafc80,in-progress
7fe73f4d-4d52-487d-9f10-9e8c97532f91,in-progress
2a981d72-4036-4ef3-9d24-03beb1242e5c,in-progress
0997f1c1-77f5-4b76-95f5-141b6e8e62e9,replacement-planting
448c2570-9eb6-49c3-898a-7fb02a6e0d9e,replacement-planting
874d3554-69d1-4f58-a3fe-b4f404d0010a,in-progress
f56bffc3-0232-4288-bcb9-80fd6a71c0ed,in-progress
b5d9f5a5-d29f-4843-a407-4e698bca047b,not-started
6e3e92a8-1faf-4100-8b26-26fee1f55849,in-progress
001fe185-a1f6-491c-9e0f-5ebb34de60f1,not-started
69454f85-5af6-4078-9dd5-430c09eabdf5,in-progress
c93d8518-3fc1-4873-8b5e-f83840b46689,in-progress
adf16e2c-baf7-4c1f-8474-11bd13a161d8,in-progress
138f20f7-283d-4ecd-bccb-7295349a547d,in-progress
e49d7581-90a4-4edc-9647-0c039500fe10,in-progress
5ea558f8-68df-41b6-a3b5-fbcdcd0b5c5a,in-progress
c3d29892-d3aa-4f52-af3a-11f7364b104e,completed
7fa0573f-7f22-427c-816f-93f3c56f4c77,completed
c56e60f3-c064-42c2-bf68-42076b62c912,in-progress
7cb22a0c-faa9-410c-a943-04b2231bc5a4,in-progress
cfa20061-d319-4297-adb5-95c1c3b93b3e,not-started
d38afa54-c64d-40fe-97e6-f94e775fd7e0,not-started
17c5886c-79c9-4c05-84f6-83584793258a,in-progress
974fb609-5032-4274-b1e8-99b9a9cab707,in-progress
1a1bad86-9b81-4066-902c-c00230c99ba1,in-progress
11fecb8d-fe70-43ca-8acb-11ae7e2b7cbf,replacement-planting
d5d9f905-b0d1-4b36-9f5b-488a3cd2328c,in-progress
2ec833cd-bd46-4986-baf7-5421e95848bf,in-progress
adc7bedb-f1b9-4a50-b910-d307ace9a2b9,in-progress
7373eacd-804f-49f4-a8c8-e7c63a11f10f,in-progress
8723e8a7-2128-4101-84d7-61a8850ea77f,in-progress
75f5c1dc-162a-4c69-9e04-7f4898660090,replacement-planting
77c2d4b9-4288-4888-a069-77ddcfa1a7ec,in-progress
53f4aad3-eda5-4ac6-84f2-ce6bf80d1094,in-progress
eadaa052-1bff-44a6-8ba9-41e8b4865d80,in-progress
d07a1bb3-aa61-494c-a14a-0e36f690a5bd,completed
f17421a4-ce2c-423e-8558-c56d1acba16c,completed
7c659082-563d-4aa8-ae63-1247d7f77a26,not-started
235ac119-c3f6-4b70-b476-f18ff759c44d,in-progress
4bf1cbe0-98a9-4436-a588-ed72f1c22fc4,in-progress
452dd4e5-c89b-406d-97eb-63f3950c7c7d,completed
bcb06b37-46af-48bf-b500-b17d55ecabb0,completed
afc9a023-b460-4ee7-bf00-03313ab62cbf,completed
d9d6955f-560b-4016-b764-a6fc3ab18d8a,completed
c92ff22c-a8c3-43aa-8666-cf3237571512,in-progress
b52f2b89-ab23-4c5b-8a04-7731f3704e96,in-progress
5081d9b1-5442-4564-b78b-ccf80e0ee8d5,replacement-planting
731b7de0-4923-44b4-805c-e8bb588e7701,not-started
4882b2a3-d8b1-4007-a665-11de75f1e0ed,in-progress
706c1e18-2907-4d18-999f-bfff8c1e6a6e,in-progress
1f6c1651-7cca-4901-9dd5-6061d446ba14,in-progress
ea2ccf6e-dc47-4a0f-9dd8-19ab66650b61,in-progress
a2a35c40-b4c7-4504-8744-f98eb14690cd,completed
9a14b948-eeaa-4c47-922c-304cbd472f8b,completed
a0f7312d-2051-4a50-a3c8-bc9fd97b0cb5,not-started
d36618d7-9b8e-445d-9ba0-e3d01567fe7d,replacement-planting
cbfac7d7-58ba-43e5-b700-0a7b87c6f8b2,not-started
7dd80386-ed59-433f-9393-b950016a189c,in-progress
10331dc6-e248-40c6-9889-53ddc77ed180,in-progress
58cec7f0-fcdb-4a15-ba2e-1d2d680cc5a5,in-progress
f2bafc42-e136-4e91-948b-f97aa405ecb2,in-progress
2a5f7b6e-e8a4-41ec-b057-470e709277be,not-started
174aa4ec-5162-482c-9d23-12a36a2a935e,not-started
d5a08109-0271-46d9-a16e-85200c200aea,in-progress
dad410d0-609c-4757-9588-43f3a8566506,in-progress
1c4cd7dd-2fc0-4188-bb7c-643838060d5f,in-progress
df4df673-2401-46e0-ba55-22a8201eb01b,in-progress
98ea50aa-edfe-4f1e-9613-73bcfe282652,in-progress
09137f4b-bf8e-4ea1-91a4-2a28ed9d34a2,in-progress
af6ca03a-5087-49c8-aded-cbe63df9b53c,in-progress
757860b3-6dea-4809-87f7-ec9f7e18e733,completed
cb524f86-32e0-4456-a383-bfa27efd5927,completed
71c7c988-b508-4701-84e4-ca4e932e57b4,in-progress
d33a90d9-1994-45f6-a83d-2b079a266fda,in-progress
d700d401-5e11-42a2-a284-a2215772ac49,in-progress
032f7d0c-9ab7-4621-9c2c-f1af8853412c,completed
fdb24d3e-a3d5-47a4-81ae-27cc38f282dd,completed
a08560ee-6831-4d3b-acdb-1f936be86fba,completed
baef74b6-615d-4626-8b4e-3aaf8c70ef9f,in-progress
93376caf-ddf0-452f-9d76-c5cf62d6e823,in-progress
84f688a1-bc26-4cbb-90d7-261cf1d9fef0,in-progress
84ff1714-f4fc-4730-a596-0feb82c18ca5,completed
7074bcc7-41df-45c5-acc2-c082b68271eb,completed
8fd8b9b4-e8ca-4655-8f92-15a56850ed52,completed
8e2b8260-03fb-4c23-a4fb-3e9717a5e1c0,in-progress
ba40af33-ff74-4f1c-be0d-37ce33b0e35e,replacement-planting
1ec1df69-2dc4-4d07-9e61-4430d8e8928d,in-progress
34be41e9-3b47-462f-b6f2-6b6aed2a9bb2,in-progress
6447dd2e-1cf6-4d51-9dfb-fd2ee1b69c26,not-started
77fc9b19-8696-49e0-8363-f13a4d00ef0a,in-progress
24ea4a43-1b5a-4c49-8ffd-3a03b22e969c,in-progress
15ff80e2-12ea-460b-ae08-b6b95c53eb5f,replacement-planting
e0ba1375-68a4-412a-846e-fe8cf65d6ef6,in-progress
bc7fa7c4-40db-4346-94c9-47148023d8c1,in-progress
54914981-95da-4e82-b064-76ec42f91965,in-progress
cb0941f0-6812-4841-b9ee-6be644388274,in-progress
135d64e2-5d80-4470-b7a7-255a13b2217b,in-progress
f0678932-eef5-4c0d-b084-f558499ea436,replacement-planting
6a58ddf2-81ca-40fa-a1c1-9fd524c5634c,replacement-planting
cffd3b88-7f19-440d-bc75-268c1bec7445,no-restoration-expected
21628eab-03f9-472b-b23a-9306633933d9,no-restoration-expected
6a3015f3-97f3-4afc-b149-f8c9adf642b9,no-restoration-expected
0fc1fbb9-85a2-40dc-bf4f-2eff09d4829c,no-restoration-expected
1b148124-4596-4802-9626-f9b72423c47e,no-restoration-expected
63d92dc4-5d91-4355-b0ff-cff55b102e03,not-started
eec053c2-91b0-4313-a01a-7c01fe817192,in-progress
75898c2e-4fb3-40ca-a5a3-c5f430382efe,in-progress
03f4f4fc-3358-4d52-a103-d9cc86f8d418,in-progress
c07d8c96-5443-4ecb-961e-c594b570fa93,in-progress
5314990c-f366-445d-b9e5-4a170db1c7be,in-progress
bae90f27-58be-4996-90aa-48c53308aa56,in-progress
d7a58253-a0e6-418c-8578-955ca86f497f,not-started
a5337f19-5c81-4453-b5d0-fd7d98613030,in-progress
6e068580-726e-4c91-a8a2-5aa51d6f0d95,in-progress
c75cdd47-d74e-4a8f-992f-36086b4a9611,completed
aab29f37-6c33-4106-922f-9f13084b078d,completed
b0becfdd-9478-4e6b-ac43-2e309a6ddcb4,completed
c3497994-09d6-4122-9c65-bd9d62e389bd,completed
4f37f1eb-9c7e-4f30-82f4-6648e93f9a54,completed
4eec874f-17fc-4db1-9eb6-ea8aa824a951,not-started
06e66579-9da6-40cf-908f-3528e5547aa1,in-progress
aaf124e8-34ea-4329-bcbf-ba6a6f340e0e,not-started
adc66b7e-5b65-424a-9c6a-74185444564a,in-progress
44a96b76-997f-4788-a5c0-3566d7b6732a,in-progress
1fe0740f-0462-4b40-bf0e-137b154ae143,in-progress
ecdb52c7-bd5d-4c04-9f3d-1cdd916cb00e,in-progress
d9ffe8e7-dece-41d2-87ab-06f0a590a311,completed
3a344ad3-e389-41d4-b05a-1e72ad098187,in-progress
5980219a-b45c-4acd-95fb-b2e0eeec966c,in-progress
3bb6af2c-6f8d-4e03-aa88-af41a8eb9ac0,in-progress
3e35e9d1-26ae-405f-aa38-cae8d6597fb0,in-progress
51c36a3d-590d-4926-87e0-1dde48a643eb,replacement-planting
3f6bbdf9-d37d-49a9-8f0d-0cefe250c885,in-progress
ed6d3f05-ef98-4e0e-b809-f1c377ad2717,replacement-planting
0cc2210d-b387-40b7-9a6b-a08e71b0a8a7,in-progress
59609539-457f-4e52-b6d2-acebabbfda68,not-started
33e9800d-0bf8-423c-9208-47839ac80172,in-progress
79576a64-9e1e-4123-8562-9ca0e8ec36fe,in-progress
95209a2a-7fdd-454a-8fe6-e1940b7a6909,not-started
b38848fe-e006-4d1e-a5ac-58820b5d54ab,in-progress
49b35099-83db-48b4-83ae-da074317b6a6,in-progress
ed75e29c-ba76-4718-8b51-388b8575a35e,in-progress
5f7df12f-cfa6-4c99-b3dc-72ba2142fa1b,in-progress
eb335262-c868-4229-871d-f600058f5335,in-progress
4ac3e4ec-4f74-4dea-afa8-7d8f26cea346,not-started
17df75da-2939-4278-bbf9-5ba026222e83,in-progress
a2699c46-21f3-4fe5-ab27-dac7598e1735,in-progress
b1d0895c-43c2-4b6c-b420-1034af389011,in-progress
8ebebc33-506d-4df0-b90b-bea2800877aa,in-progress
6b43cec8-d067-4b66-8c62-44e97b6f8e2a,in-progress
16cc6682-75d1-4fa7-9170-ee9b5b6f9766,in-progress
b8521d75-1b96-4f59-9df1-4fdaeb60e1a2,in-progress
23007f7a-e4d5-4083-bed6-e24e53182869,replacement-planting
fc1be14c-0ed7-41f1-9ded-0ba6817b252a,in-progress
aeb85615-4145-4a81-9626-59d0402d3f9c,in-progress
2e2fcbf8-af14-45b2-82a5-f0b3129780f4,not-started
0f86b158-ebc9-4f69-92ee-ef138222c7c6,in-progress
d00ee955-8e24-4f37-8432-7cfee328bd7a,in-progress
fbb41c30-cec1-4784-a530-a2221c9d1fdd,completed
68b57398-fd32-46d4-9ac9-2b650b8f1e85,in-progress
101c0682-75bf-4944-895b-a65a5f6733d4,in-progress
fabb7ed1-ff31-4330-9c1a-36d813a3020d,in-progress
ef10d727-6a53-4eb9-b6f7-aaa3787cb23c,replacement-planting
4203f7ec-4423-4136-b021-c26514ac38c6,completed
d712ce9a-fe5a-40c7-b6c8-3e4592ffd543,not-started
db921f94-f423-49e5-b06a-9624283ffb72,in-progress
92a5f235-6b96-4f4d-95e2-a286c8fe24a5,in-progress
481c5be6-5913-4884-adf4-f25220be01ea,not-started
dbe154cc-aa06-46b7-b0ac-1f40a2040820,in-progress
4fe4c137-0f5d-4924-a18b-3df48744936e,not-started
e160be9d-7ca5-48c5-869f-f2d2245ea8a7,in-progress
fe06e4ac-6c8c-4d4e-a826-30c7e2a44fdb,not-started
11c6d180-f209-4b62-83b8-53db728012fa,in-progress
ba1f7ec2-7f20-4b34-99d9-31ba1c78a804,in-progress
3edf89e0-6729-4a49-88d7-134a7cdffb01,in-progress
31003941-ead4-4514-b554-2d68bdf01f80,completed
c013ffd7-2aad-49b0-935a-699190872f18,completed
58a575a5-2c4b-48b7-8161-3f5fba30c9ab,completed
f6f1783c-4fb8-4668-b69d-884ee033c70f,not-started
912739a5-cbd3-4b45-9926-9ab3d1e67120,in-progress
aac9e6e3-2bde-44c7-aa47-4fe0a39d6cb9,not-started
5a859697-f716-4bb5-9f3e-864d39865927,in-progress
18c7ec83-cd10-427a-895f-006474ed947e,in-progress
70116fa2-fd40-4697-a274-cac5a6b10816,in-progress
56e6e899-4ddd-4237-a3ff-809759670047,in-progress
1515763d-efe0-4198-b5d2-c918a2f91dd1,replacement-planting
e527bd68-58b7-4aad-8a5a-aaf5f42a95a9,completed
566690af-60cf-4c18-ad49-dd9ce6c2de35,not-started
781a965e-4d7b-4880-835a-67013e7bd453,not-started
e6fa859b-c590-4c4e-bcb2-2ed59eabd2fc,in-progress
fa845be6-889f-4269-9aec-8ba76d0e78fb,in-progress
126e5ff0-a5a3-4b67-b7a0-ee0b8ddcb85a,in-progress
303a53b7-3fb0-4dbd-a007-13d8bf76670c,in-progress
3266de91-674b-49ba-a05f-1cf93a73c7fe,in-progress
53676733-baf5-4852-93f8-b5546a215409,not-started
25ddb729-0ecd-4f72-bfdc-08b7e446be62,in-progress
1b4e8bd9-888f-40e0-a1c3-75386050c9db,in-progress
963b3d44-9c42-4c06-a3ff-d98672d348dc,in-progress
7ae4cdef-e450-4a73-9944-ce9fe32df67c,in-progress
1aa2fa4f-85ba-495c-bb5d-3f689a43d5d2,in-progress
05fdef10-adc3-4ce6-9cf2-d5adc0feac71,in-progress
319e3014-f2cf-4fed-a769-bd5bd47a9a4c,not-started
cdc6fbd0-97e0-4f18-8d15-8f7fc622134a,in-progress
454b7a87-0e0d-4c8e-a2dd-fcf52bac9df6,in-progress
c194083b-601c-4b6e-bfa1-a1ae76451fcd,in-progress
5c0e65b5-b091-4e2a-ab31-4d2ab9e8bc68,in-progress
f47743aa-9f7a-45de-82d9-b5d2738830b3,replacement-planting
8685753c-cc75-4611-937d-260830f7c6db,completed
d1a55880-673f-4ba2-8250-0c62b790c72c,in-progress
5057be81-27d1-40de-a1a6-052984331450,completed
c148c841-9e9e-47e4-bead-c76140590a67,completed
e57f34c4-784b-46c9-a9a2-f2c405f95dcb,completed
84f012cf-e153-4af6-9d76-a3b5ba251707,completed
489130de-6c81-49e4-b7bf-71c80f3826ed,completed
cfb24ec4-60c7-477a-9e58-4a21a342cb78,in-progress
64b8ba52-a287-4023-90b1-da9d5c3ae866,replacement-planting
c48b6856-4763-4f2c-b6c5-d129914c4718,not-started
63e39994-98ba-4d4f-8c9a-82c290040174,not-started
bd1bb03c-0b2d-436c-bef8-5c70436c656d,in-progress
3b7a4b14-7fc3-4a83-b03c-6bed0990a366,in-progress
5d6d033e-cc2b-4960-9ec0-60ad4e257569,in-progress
4495937d-f9a5-44d4-9315-5e210ef9761b,completed
785ba0c6-e6f1-4e6d-98f5-620df0141f0c,in-progress
d7540096-7663-4a1a-9461-c07f85877441,in-progress
3ea753cc-05d8-4725-88db-6f9b77c3136c,in-progress
d0facba0-2646-4a31-9c19-9d6dbb61d0bc,in-progress
1e2b8964-3ddb-4c60-8bd0-4beb0046b80c,in-progress
7a1e4b85-3f47-4da3-9b3a-7fa29c04a4d9,in-progress
